"","mean_beta","sigma_beta","outlier_rand","max_inf_rand","time_max_rand","outlier_mean","max_inf_mean","time_max_mean","diff_outl","diff_inf"
"1",0.0679320571752974,3.04322052052135,-2.00984323879348,100,0,-2.00984319808484,100,0,0,0
"2",0.000400663034767791,1.64213663424941,-2.01014196352442,100,0,-2.01014196352442,100,0,0,0
"3",2.2525936088511e-33,3.41379956930257e-05,-2.0099021008269,100,0,-2.0099021008269,100,0,0,0
"4",6.63894988150845e-05,0.472756911019367,-2.01029558359944,100,0,-2.01029558359944,100,0,0,0
"5",1.41946094622613e-05,1.83707980953645,-2.01041435561161,100,0,-2.01041435561161,100,0,0,0
"6",0.000755230653951293,1.13200625247814e-14,-2.00168336228114,100,0,-2.00168336228114,100,0,0,0
"7",0.305054737096278,1.88465225246626e-09,1.31794344375276,6160.28590509084,0,1.31794344354556,6160.28590092464,0,0,0
"8",5.65344650694619e-09,8.54133993279874e-06,-2.01002064611994,100,0,-2.01002064611994,100,0,0,0
"9",0.000434754511024806,2.36020649843317e-10,-2.00576522584372,100,0,-2.00576522581304,100,0,0,0
"10",0.00393225625263259,0.00170090172801425,-1.9657930522085,100,0,-1.96577729492724,100,0,0,0
"11",0.057851077979352,5.33284241378885e-05,-1.39330147145531,100,0,-1.39330919248955,100,0,0,0
"12",1.14422840238606,4.90367294352218e-17,10.5051731152555,52044.0722311023,0,10.5051731152555,52044.0722311023,0,0,0
"13",1.13238219498018e-12,3.26745293796033e-09,-2.01003033772874,100,0,-2.01003033772874,100,0,0,0
"14",2.54963571083766e-16,1.5913881912351e-10,-2.01016764995919,100,0,-2.01016764995919,100,0,0,0
"15",5.65847897859827,5.68987354481257e-11,60.1477861177447,85304.2762386915,0,60.1477861177522,85304.2762386918,0,0,0
"16",5.29403795159188e-17,2.45748321431885e-07,-2.00929868223309,100,0,-2.00929868223309,100,0,0,0
"17",1.09773904101598e-05,1.79949552157627e-06,-2.00984754367618,100,0,-2.00984755631866,100,0,0,0
"18",0.00454700853713451,1.12146542708157,-2.01038442170255,100,0,-2.01038442170255,100,0,0,0
"19",0.664943654030265,7.66434154025187e-36,5.28225479658334,33089.3678726091,0,5.28225479658334,33089.3678726091,0,0,0
"20",1.92638040708635e-10,0.699360644266236,-2.01022827093812,100,0,-2.01022827093812,100,0,0,0
"21",0.000403329348700255,1.67253405936241e-30,-2.00604591621666,100,0,-2.00604591621666,100,0,0,0
"22",1.63857801448471e-16,0.0141588265389441,-2.00985621525133,100,0,-2.00985621525133,100,0,0,0
"23",5.82160797954379e-10,2.13996718143847e-17,-2.01021862839308,100,0,-2.01021862839308,100,0,0,0
"24",0.706102286638571,1.44627449381088e-05,5.7041578608673,36347.6084303104,0,5.70415917452333,36347.6263548386,0,0,0
"25",0.297994262136738,1.70746627693142e-06,1.1886659019821,5275.08325687441,0,1.18866613444301,5275.08709827106,0,0,0
"26",0.27075530899904,0.144608222122497,1.160069564931,5291.25281135311,0,1.10138194974283,4639.34465617848,0,0.05,0.12
"27",3.59297134519761e-32,0.000196034130440238,-2.00955994842027,100,0,-2.00955994842027,100,0,0,0
"28",3.77324374013358e-12,0.460507287686484,-2.00965218228074,100,0,-2.00965218228074,100,0,0,0
"29",0.2554339436827,0.000106683970860462,0.777949879554727,2660.85243152582,0,0.777957016129568,2660.81946546982,0,0,0
"30",1.19993087701789,1.00742880302874e-26,11.0899787144328,54335.2504527019,0,11.0899787144328,54335.2504527019,0,0,0
"31",0.00163118066545425,6.06285061062316e-13,-1.9917189320769,100,0,-1.99171893207698,100,0,0,0
"32",1.99965875318465e-11,0.000606531960446661,-2.00980790444045,100,0,-2.00980790444045,100,0,0,0
"33",0.12654873266392,0.171790495327956,-0.761495418598923,100,0,-0.861825129063119,100,0,-0.13,0
"34",5.47157435393948e-30,0.000395560565781723,-2.00977539854864,100,0,-2.00977539854864,100,0,0,0
"35",7.52191426088606e-17,0.0254118156623892,-2.00911824825567,100,0,-2.00911824825567,100,0,0,0
"36",2.43473591705079,0.0346196559539338,24.658631267548,73090.0595129668,0,24.6533809577174,73096.4361969612,0,0,0
"37",2.4027337429579e-06,1.0453927680296e-10,-2.00918644547583,100,0,-2.00918644547649,100,0,0,0
"38",0.0202700232488843,1.03694460032555e-08,-1.78500133551733,100,0,-1.78500133662999,100,0,0,0
"39",2.57915030194441e-08,0.00329343986890976,-2.00988568092148,100,0,-2.00988568092148,100,0,0,0
"40",0.0284576131906533,3.23197653204966e-06,-1.6987303420583,100,0,-1.69873073687683,100,0,0,0
"41",5.20119085773837e-18,6.34423281572516e-10,-2.01049994681109,100,0,-2.01049994681109,100,0,0,0
"42",2.25365555432857e-14,41.4136333044611,-2.00985014055654,100,0,-2.00985014055654,100,0,0,0
"43",1.10038686139547e-11,3.8312737285915e-11,-2.00937818000325,100,0,-2.00937818000674,100,0,0,0
"44",0.00115784819437761,0.137565896898478,-2.01047393288378,100,0,-2.01047393288378,100,0,0,0
"45",2.12327065336724e-05,1.89402730621783e-07,-2.01028244765016,100,0,-2.01028245233854,100,0,0,0
