"","beta","gamma","N","muw","state"
"4898",0.55,0.8,100,0.37,FALSE
"4899",0.55,0.8,100,0.38,FALSE
"4900",0.55,0.8,100,0.39,FALSE
"4901",0.55,0.8,100,0.4,FALSE
"4902",0.55,0.8,100,0.41,FALSE
"4903",0.55,0.8,100,0.42,FALSE
"4904",0.55,0.8,100,0.43,FALSE
"4905",0.55,0.8,100,0.44,FALSE
"4906",0.55,0.8,100,0.45,FALSE
"4907",0.55,0.8,100,0.46,FALSE
"4908",0.55,0.8,100,0.47,FALSE
"4909",0.55,0.8,100,0.48,FALSE
"4910",0.55,0.8,100,0.49,FALSE
"4911",0.55,0.8,100,0.5,FALSE
"4912",0.55,0.8,100,0.51,FALSE
"4913",0.55,0.8,100,0.52,FALSE
"4914",0.55,0.8,100,0.53,FALSE
"4915",0.55,0.8,100,0.54,FALSE
"4916",0.55,0.8,100,0.55,FALSE
"4917",0.55,0.8,100,0.56,FALSE
"4918",0.55,0.8,100,0.57,FALSE
"4919",0.55,0.8,100,0.58,FALSE
"4920",0.55,0.8,100,0.59,FALSE
"4921",0.55,0.8,100,0.6,FALSE
"4922",0.55,0.8,100,0.61,FALSE
"4923",0.55,0.8,100,0.62,FALSE
"4924",0.55,0.8,100,0.63,FALSE
"4925",0.55,0.8,100,0.64,FALSE
"4926",0.55,0.8,100,0.65,FALSE
"4927",0.55,0.8,100,0.66,FALSE
"4928",0.55,0.8,100,0.67,FALSE
"4929",0.55,0.8,100,0.68,FALSE
"4930",0.55,0.8,100,0.69,FALSE
"4931",0.55,0.8,100,0.7,FALSE
"4932",0.55,0.8,100,0.71,FALSE
"4933",0.55,0.8,100,0.72,FALSE
"4934",0.55,0.8,100,0.73,FALSE
"4935",0.55,0.8,100,0.74,FALSE
"4936",0.55,0.8,100,0.75,FALSE
"4937",0.55,0.8,100,0.76,FALSE
"4938",0.55,0.8,100,0.77,FALSE
"4939",0.55,0.8,100,0.78,FALSE
"4940",0.55,0.8,100,0.79,FALSE
"4941",0.55,0.8,100,0.8,FALSE
"4942",0.55,0.8,100,0.81,FALSE
"4943",0.55,0.8,100,0.82,FALSE
"4944",0.55,0.8,100,0.83,FALSE
"4945",0.55,0.8,100,0.84,FALSE
"4946",0.55,0.8,100,0.85,FALSE
"4947",0.55,0.8,100,0.86,FALSE
"4948",0.55,0.8,100,0.87,FALSE
"4949",0.55,0.8,100,0.88,FALSE
"4950",0.55,0.8,100,0.89,FALSE
"4951",0.55,0.8,100,0.9,FALSE
"4952",0.56,0.8,100,0.01,FALSE
"4953",0.56,0.8,100,0.02,FALSE
"4954",0.56,0.8,100,0.03,FALSE
"4955",0.56,0.8,100,0.04,FALSE
"4956",0.56,0.8,100,0.05,FALSE
"4957",0.56,0.8,100,0.06,FALSE
"4958",0.56,0.8,100,0.07,FALSE
"4959",0.56,0.8,100,0.08,FALSE
"4960",0.56,0.8,100,0.09,FALSE
"4961",0.56,0.8,100,0.1,FALSE
"4962",0.56,0.8,100,0.11,FALSE
"4963",0.56,0.8,100,0.12,FALSE
"4964",0.56,0.8,100,0.13,FALSE
"4965",0.56,0.8,100,0.14,FALSE
"4966",0.56,0.8,100,0.15,FALSE
"4967",0.56,0.8,100,0.16,FALSE
"4968",0.56,0.8,100,0.17,FALSE
"4969",0.56,0.8,100,0.18,FALSE
"4970",0.56,0.8,100,0.19,FALSE
"4971",0.56,0.8,100,0.2,FALSE
"4972",0.56,0.8,100,0.21,FALSE
"4973",0.56,0.8,100,0.22,FALSE
"4974",0.56,0.8,100,0.23,FALSE
"4975",0.56,0.8,100,0.24,FALSE
"4976",0.56,0.8,100,0.25,FALSE
"4977",0.56,0.8,100,0.26,FALSE
"4978",0.56,0.8,100,0.27,FALSE
"4979",0.56,0.8,100,0.28,FALSE
"4980",0.56,0.8,100,0.29,FALSE
"4981",0.56,0.8,100,0.3,FALSE
"4982",0.56,0.8,100,0.31,FALSE
"4983",0.56,0.8,100,0.32,FALSE
"4984",0.56,0.8,100,0.33,FALSE
"4985",0.56,0.8,100,0.34,FALSE
"4986",0.56,0.8,100,0.35,FALSE
"4987",0.56,0.8,100,0.36,FALSE
"4988",0.56,0.8,100,0.37,FALSE
"4989",0.56,0.8,100,0.38,FALSE
"4990",0.56,0.8,100,0.39,FALSE
"4991",0.56,0.8,100,0.4,FALSE
"4992",0.56,0.8,100,0.41,FALSE
"4993",0.56,0.8,100,0.42,FALSE
"4994",0.56,0.8,100,0.43,FALSE
"4995",0.56,0.8,100,0.44,FALSE
"4996",0.56,0.8,100,0.45,FALSE
"4997",0.56,0.8,100,0.46,FALSE
"4998",0.56,0.8,100,0.47,FALSE
"4999",0.56,0.8,100,0.48,FALSE
"5000",0.56,0.8,100,0.49,FALSE
"5001",0.56,0.8,100,0.5,FALSE
"5002",0.56,0.8,100,0.51,FALSE
"5003",0.56,0.8,100,0.52,FALSE
"5004",0.56,0.8,100,0.53,FALSE
"5005",0.56,0.8,100,0.54,FALSE
"5006",0.56,0.8,100,0.55,FALSE
"5007",0.56,0.8,100,0.56,FALSE
"5008",0.56,0.8,100,0.57,FALSE
"5009",0.56,0.8,100,0.58,FALSE
"5010",0.56,0.8,100,0.59,FALSE
"5011",0.56,0.8,100,0.6,FALSE
"5012",0.56,0.8,100,0.61,FALSE
"5013",0.56,0.8,100,0.62,FALSE
"5014",0.56,0.8,100,0.63,FALSE
"5015",0.56,0.8,100,0.64,FALSE
"5016",0.56,0.8,100,0.65,FALSE
"5017",0.56,0.8,100,0.66,FALSE
"5018",0.56,0.8,100,0.67,FALSE
"5019",0.56,0.8,100,0.68,FALSE
"5020",0.56,0.8,100,0.69,FALSE
"5021",0.56,0.8,100,0.7,FALSE
"5022",0.56,0.8,100,0.71,FALSE
"5023",0.56,0.8,100,0.72,FALSE
"5024",0.56,0.8,100,0.73,FALSE
"5025",0.56,0.8,100,0.74,FALSE
"5026",0.56,0.8,100,0.75,FALSE
"5027",0.56,0.8,100,0.76,FALSE
"5028",0.56,0.8,100,0.77,FALSE
"5029",0.56,0.8,100,0.78,FALSE
"5030",0.56,0.8,100,0.79,FALSE
"5031",0.56,0.8,100,0.8,FALSE
"5032",0.56,0.8,100,0.81,FALSE
"5033",0.56,0.8,100,0.82,FALSE
"5034",0.56,0.8,100,0.83,FALSE
"5035",0.56,0.8,100,0.84,FALSE
"5036",0.56,0.8,100,0.85,FALSE
"5037",0.56,0.8,100,0.86,FALSE
"5038",0.56,0.8,100,0.87,FALSE
"5039",0.56,0.8,100,0.88,FALSE
"5040",0.56,0.8,100,0.89,FALSE
"5041",0.56,0.8,100,0.9,FALSE
"5042",0.57,0.8,100,0.01,FALSE
"5043",0.57,0.8,100,0.02,FALSE
"5044",0.57,0.8,100,0.03,FALSE
"5045",0.57,0.8,100,0.04,FALSE
"5046",0.57,0.8,100,0.05,FALSE
"5047",0.57,0.8,100,0.06,FALSE
"5048",0.57,0.8,100,0.07,FALSE
"5049",0.57,0.8,100,0.08,FALSE
"5050",0.57,0.8,100,0.09,FALSE
"5051",0.57,0.8,100,0.1,FALSE
"5052",0.57,0.8,100,0.11,FALSE
"5053",0.57,0.8,100,0.12,FALSE
"5054",0.57,0.8,100,0.13,FALSE
"5055",0.57,0.8,100,0.14,FALSE
"5056",0.57,0.8,100,0.15,FALSE
"5057",0.57,0.8,100,0.16,FALSE
"5058",0.57,0.8,100,0.17,FALSE
"5059",0.57,0.8,100,0.18,FALSE
"5060",0.57,0.8,100,0.19,FALSE
"5061",0.57,0.8,100,0.2,FALSE
"5062",0.57,0.8,100,0.21,FALSE
"5063",0.57,0.8,100,0.22,FALSE
"5064",0.57,0.8,100,0.23,FALSE
"5065",0.57,0.8,100,0.24,FALSE
"5066",0.57,0.8,100,0.25,FALSE
"5067",0.57,0.8,100,0.26,FALSE
"5068",0.57,0.8,100,0.27,FALSE
"5069",0.57,0.8,100,0.28,FALSE
"5070",0.57,0.8,100,0.29,FALSE
"5071",0.57,0.8,100,0.3,FALSE
"5072",0.57,0.8,100,0.31,FALSE
"5073",0.57,0.8,100,0.32,FALSE
"5074",0.57,0.8,100,0.33,FALSE
"5075",0.57,0.8,100,0.34,FALSE
"5076",0.57,0.8,100,0.35,FALSE
"5077",0.57,0.8,100,0.36,FALSE
"5078",0.57,0.8,100,0.37,FALSE
"5079",0.57,0.8,100,0.38,FALSE
"5080",0.57,0.8,100,0.39,FALSE
"5081",0.57,0.8,100,0.4,FALSE
"5082",0.57,0.8,100,0.41,FALSE
"5083",0.57,0.8,100,0.42,FALSE
"5084",0.57,0.8,100,0.43,FALSE
"5085",0.57,0.8,100,0.44,FALSE
"5086",0.57,0.8,100,0.45,FALSE
"5087",0.57,0.8,100,0.46,FALSE
"5088",0.57,0.8,100,0.47,FALSE
"5089",0.57,0.8,100,0.48,FALSE
"5090",0.57,0.8,100,0.49,FALSE
"5091",0.57,0.8,100,0.5,FALSE
"5092",0.57,0.8,100,0.51,FALSE
"5093",0.57,0.8,100,0.52,FALSE
"5094",0.57,0.8,100,0.53,FALSE
"5095",0.57,0.8,100,0.54,FALSE
"5096",0.57,0.8,100,0.55,FALSE
"5097",0.57,0.8,100,0.56,FALSE
"5098",0.57,0.8,100,0.57,FALSE
"5099",0.57,0.8,100,0.58,FALSE
"5100",0.57,0.8,100,0.59,FALSE
"5101",0.57,0.8,100,0.6,FALSE
"5102",0.57,0.8,100,0.61,FALSE
"5103",0.57,0.8,100,0.62,FALSE
"5104",0.57,0.8,100,0.63,FALSE
"5105",0.57,0.8,100,0.64,FALSE
"5106",0.57,0.8,100,0.65,FALSE
"5107",0.57,0.8,100,0.66,FALSE
"5108",0.57,0.8,100,0.67,FALSE
"5109",0.57,0.8,100,0.68,FALSE
"5110",0.57,0.8,100,0.69,FALSE
"5111",0.57,0.8,100,0.7,FALSE
"5112",0.57,0.8,100,0.71,FALSE
"5113",0.57,0.8,100,0.72,FALSE
"5114",0.57,0.8,100,0.73,FALSE
"5115",0.57,0.8,100,0.74,FALSE
"5116",0.57,0.8,100,0.75,FALSE
"5117",0.57,0.8,100,0.76,FALSE
"5118",0.57,0.8,100,0.77,FALSE
"5119",0.57,0.8,100,0.78,FALSE
"5120",0.57,0.8,100,0.79,FALSE
"5121",0.57,0.8,100,0.8,FALSE
"5122",0.57,0.8,100,0.81,FALSE
"5123",0.57,0.8,100,0.82,FALSE
"5124",0.57,0.8,100,0.83,FALSE
"5125",0.57,0.8,100,0.84,FALSE
"5126",0.57,0.8,100,0.85,FALSE
"5127",0.57,0.8,100,0.86,FALSE
"5128",0.57,0.8,100,0.87,FALSE
"5129",0.57,0.8,100,0.88,FALSE
"5130",0.57,0.8,100,0.89,FALSE
"5131",0.57,0.8,100,0.9,FALSE
"5132",0.58,0.8,100,0.01,FALSE
"5133",0.58,0.8,100,0.02,FALSE
"5134",0.58,0.8,100,0.03,FALSE
"5135",0.58,0.8,100,0.04,FALSE
"5136",0.58,0.8,100,0.05,FALSE
"5137",0.58,0.8,100,0.06,FALSE
"5138",0.58,0.8,100,0.07,FALSE
"5139",0.58,0.8,100,0.08,FALSE
"5140",0.58,0.8,100,0.09,FALSE
"5141",0.58,0.8,100,0.1,FALSE
"5142",0.58,0.8,100,0.11,FALSE
"5143",0.58,0.8,100,0.12,FALSE
"5144",0.58,0.8,100,0.13,FALSE
"5145",0.58,0.8,100,0.14,FALSE
"5146",0.58,0.8,100,0.15,FALSE
"5147",0.58,0.8,100,0.16,FALSE
"5148",0.58,0.8,100,0.17,FALSE
"5149",0.58,0.8,100,0.18,FALSE
"5150",0.58,0.8,100,0.19,FALSE
"5151",0.58,0.8,100,0.2,FALSE
"5152",0.58,0.8,100,0.21,FALSE
"5153",0.58,0.8,100,0.22,FALSE
"5154",0.58,0.8,100,0.23,FALSE
"5155",0.58,0.8,100,0.24,FALSE
"5156",0.58,0.8,100,0.25,FALSE
"5157",0.58,0.8,100,0.26,FALSE
"5158",0.58,0.8,100,0.27,FALSE
"5159",0.58,0.8,100,0.28,FALSE
"5160",0.58,0.8,100,0.29,FALSE
"5161",0.58,0.8,100,0.3,FALSE
"5162",0.58,0.8,100,0.31,FALSE
"5163",0.58,0.8,100,0.32,FALSE
"5164",0.58,0.8,100,0.33,FALSE
"5165",0.58,0.8,100,0.34,FALSE
"5166",0.58,0.8,100,0.35,FALSE
"5167",0.58,0.8,100,0.36,FALSE
"5168",0.58,0.8,100,0.37,FALSE
"5169",0.58,0.8,100,0.38,FALSE
"5170",0.58,0.8,100,0.39,FALSE
"5171",0.58,0.8,100,0.4,FALSE
"5172",0.58,0.8,100,0.41,FALSE
"5173",0.58,0.8,100,0.42,FALSE
"5174",0.58,0.8,100,0.43,FALSE
"5175",0.58,0.8,100,0.44,FALSE
"5176",0.58,0.8,100,0.45,FALSE
"5177",0.58,0.8,100,0.46,FALSE
"5178",0.58,0.8,100,0.47,FALSE
"5179",0.58,0.8,100,0.48,FALSE
"5180",0.58,0.8,100,0.49,FALSE
"5181",0.58,0.8,100,0.5,FALSE
"5182",0.58,0.8,100,0.51,FALSE
"5183",0.58,0.8,100,0.52,FALSE
"5184",0.58,0.8,100,0.53,FALSE
"5185",0.58,0.8,100,0.54,FALSE
"5186",0.58,0.8,100,0.55,FALSE
"5187",0.58,0.8,100,0.56,FALSE
"5188",0.58,0.8,100,0.57,FALSE
"5189",0.58,0.8,100,0.58,FALSE
"5190",0.58,0.8,100,0.59,FALSE
"5191",0.58,0.8,100,0.6,FALSE
"5192",0.58,0.8,100,0.61,FALSE
"5193",0.58,0.8,100,0.62,FALSE
"5194",0.58,0.8,100,0.63,FALSE
"5195",0.58,0.8,100,0.64,FALSE
"5196",0.58,0.8,100,0.65,FALSE
"5197",0.58,0.8,100,0.66,FALSE
"5198",0.58,0.8,100,0.67,FALSE
"5199",0.58,0.8,100,0.68,FALSE
"5200",0.58,0.8,100,0.69,FALSE
"5201",0.58,0.8,100,0.7,FALSE
"5202",0.58,0.8,100,0.71,FALSE
"5203",0.58,0.8,100,0.72,FALSE
"5204",0.58,0.8,100,0.73,FALSE
"5205",0.58,0.8,100,0.74,FALSE
"5206",0.58,0.8,100,0.75,FALSE
"5207",0.58,0.8,100,0.76,FALSE
"5208",0.58,0.8,100,0.77,FALSE
"5209",0.58,0.8,100,0.78,FALSE
"5210",0.58,0.8,100,0.79,FALSE
"5211",0.58,0.8,100,0.8,FALSE
"5212",0.58,0.8,100,0.81,FALSE
"5213",0.58,0.8,100,0.82,FALSE
"5214",0.58,0.8,100,0.83,FALSE
"5215",0.58,0.8,100,0.84,FALSE
"5216",0.58,0.8,100,0.85,FALSE
"5217",0.58,0.8,100,0.86,FALSE
"5218",0.58,0.8,100,0.87,FALSE
"5219",0.58,0.8,100,0.88,FALSE
"5220",0.58,0.8,100,0.89,FALSE
"5221",0.58,0.8,100,0.9,FALSE
"5222",0.59,0.8,100,0.01,FALSE
"5223",0.59,0.8,100,0.02,FALSE
"5224",0.59,0.8,100,0.03,FALSE
"5225",0.59,0.8,100,0.04,FALSE
"5226",0.59,0.8,100,0.05,FALSE
"5227",0.59,0.8,100,0.06,FALSE
"5228",0.59,0.8,100,0.07,FALSE
"5229",0.59,0.8,100,0.08,FALSE
"5230",0.59,0.8,100,0.09,FALSE
"5231",0.59,0.8,100,0.1,FALSE
"5232",0.59,0.8,100,0.11,FALSE
"5233",0.59,0.8,100,0.12,FALSE
"5234",0.59,0.8,100,0.13,FALSE
"5235",0.59,0.8,100,0.14,FALSE
"5236",0.59,0.8,100,0.15,FALSE
"5237",0.59,0.8,100,0.16,FALSE
"5238",0.59,0.8,100,0.17,FALSE
"5239",0.59,0.8,100,0.18,FALSE
"5240",0.59,0.8,100,0.19,FALSE
"5241",0.59,0.8,100,0.2,FALSE
"5242",0.59,0.8,100,0.21,FALSE
"5243",0.59,0.8,100,0.22,FALSE
"5244",0.59,0.8,100,0.23,FALSE
"5245",0.59,0.8,100,0.24,FALSE
"5246",0.59,0.8,100,0.25,FALSE
"5247",0.59,0.8,100,0.26,FALSE
"5248",0.59,0.8,100,0.27,FALSE
"5249",0.59,0.8,100,0.28,FALSE
"5250",0.59,0.8,100,0.29,FALSE
"5251",0.59,0.8,100,0.3,FALSE
"5252",0.59,0.8,100,0.31,FALSE
"5253",0.59,0.8,100,0.32,FALSE
"5254",0.59,0.8,100,0.33,FALSE
"5255",0.59,0.8,100,0.34,FALSE
"5256",0.59,0.8,100,0.35,FALSE
"5257",0.59,0.8,100,0.36,FALSE
"5258",0.59,0.8,100,0.37,FALSE
"5259",0.59,0.8,100,0.38,FALSE
"5260",0.59,0.8,100,0.39,FALSE
"5261",0.59,0.8,100,0.4,FALSE
"5262",0.59,0.8,100,0.41,FALSE
"5263",0.59,0.8,100,0.42,FALSE
"5264",0.59,0.8,100,0.43,FALSE
"5265",0.59,0.8,100,0.44,FALSE
"5266",0.59,0.8,100,0.45,FALSE
"5267",0.59,0.8,100,0.46,FALSE
"5268",0.59,0.8,100,0.47,FALSE
"5269",0.59,0.8,100,0.48,FALSE
"5270",0.59,0.8,100,0.49,FALSE
"5271",0.59,0.8,100,0.5,FALSE
"5272",0.59,0.8,100,0.51,FALSE
"5273",0.59,0.8,100,0.52,FALSE
"5274",0.59,0.8,100,0.53,FALSE
"5275",0.59,0.8,100,0.54,FALSE
"5276",0.59,0.8,100,0.55,FALSE
"5277",0.59,0.8,100,0.56,FALSE
"5278",0.59,0.8,100,0.57,FALSE
"5279",0.59,0.8,100,0.58,FALSE
"5280",0.59,0.8,100,0.59,FALSE
"5281",0.59,0.8,100,0.6,FALSE
"5282",0.59,0.8,100,0.61,FALSE
"5283",0.59,0.8,100,0.62,FALSE
"5284",0.59,0.8,100,0.63,FALSE
"5285",0.59,0.8,100,0.64,FALSE
"5286",0.59,0.8,100,0.65,FALSE
"5287",0.59,0.8,100,0.66,FALSE
"5288",0.59,0.8,100,0.67,FALSE
"5289",0.59,0.8,100,0.68,FALSE
"5290",0.59,0.8,100,0.69,FALSE
"5291",0.59,0.8,100,0.7,FALSE
"5292",0.59,0.8,100,0.71,FALSE
"5293",0.59,0.8,100,0.72,FALSE
"5294",0.59,0.8,100,0.73,FALSE
"5295",0.59,0.8,100,0.74,FALSE
"5296",0.59,0.8,100,0.75,FALSE
"5297",0.59,0.8,100,0.76,FALSE
"5298",0.59,0.8,100,0.77,FALSE
"5299",0.59,0.8,100,0.78,FALSE
"5300",0.59,0.8,100,0.79,FALSE
"5301",0.59,0.8,100,0.8,FALSE
"5302",0.59,0.8,100,0.81,FALSE
"5303",0.59,0.8,100,0.82,FALSE
"5304",0.59,0.8,100,0.83,FALSE
"5305",0.59,0.8,100,0.84,FALSE
"5306",0.59,0.8,100,0.85,FALSE
"5307",0.59,0.8,100,0.86,FALSE
"5308",0.59,0.8,100,0.87,FALSE
"5309",0.59,0.8,100,0.88,FALSE
"5310",0.59,0.8,100,0.89,FALSE
"5311",0.59,0.8,100,0.9,FALSE
"5312",0.6,0.8,100,0.01,FALSE
"5313",0.6,0.8,100,0.02,FALSE
"5314",0.6,0.8,100,0.03,FALSE
"5315",0.6,0.8,100,0.04,FALSE
"5316",0.6,0.8,100,0.05,FALSE
"5317",0.6,0.8,100,0.06,FALSE
"5318",0.6,0.8,100,0.07,FALSE
"5319",0.6,0.8,100,0.08,FALSE
"5320",0.6,0.8,100,0.09,FALSE
"5321",0.6,0.8,100,0.1,FALSE
"5322",0.6,0.8,100,0.11,FALSE
"5323",0.6,0.8,100,0.12,FALSE
"5324",0.6,0.8,100,0.13,FALSE
"5325",0.6,0.8,100,0.14,FALSE
"5326",0.6,0.8,100,0.15,FALSE
"5327",0.6,0.8,100,0.16,FALSE
"5328",0.6,0.8,100,0.17,FALSE
"5329",0.6,0.8,100,0.18,FALSE
"5330",0.6,0.8,100,0.19,FALSE
"5331",0.6,0.8,100,0.2,FALSE
"5332",0.6,0.8,100,0.21,FALSE
"5333",0.6,0.8,100,0.22,FALSE
"5334",0.6,0.8,100,0.23,FALSE
"5335",0.6,0.8,100,0.24,FALSE
"5336",0.6,0.8,100,0.25,FALSE
"5337",0.6,0.8,100,0.26,FALSE
"5338",0.6,0.8,100,0.27,FALSE
"5339",0.6,0.8,100,0.28,FALSE
"5340",0.6,0.8,100,0.29,FALSE
"5341",0.6,0.8,100,0.3,FALSE
"5342",0.6,0.8,100,0.31,FALSE
"5343",0.6,0.8,100,0.32,FALSE
"5344",0.6,0.8,100,0.33,FALSE
"5345",0.6,0.8,100,0.34,FALSE
"5346",0.6,0.8,100,0.35,FALSE
"5347",0.6,0.8,100,0.36,FALSE
"5348",0.6,0.8,100,0.37,FALSE
"5349",0.6,0.8,100,0.38,FALSE
"5350",0.6,0.8,100,0.39,FALSE
"5351",0.6,0.8,100,0.4,FALSE
"5352",0.6,0.8,100,0.41,FALSE
"5353",0.6,0.8,100,0.42,FALSE
"5354",0.6,0.8,100,0.43,FALSE
"5355",0.6,0.8,100,0.44,FALSE
"5356",0.6,0.8,100,0.45,FALSE
"5357",0.6,0.8,100,0.46,FALSE
"5358",0.6,0.8,100,0.47,FALSE
"5359",0.6,0.8,100,0.48,FALSE
"5360",0.6,0.8,100,0.49,FALSE
"5361",0.6,0.8,100,0.5,FALSE
"5362",0.6,0.8,100,0.51,FALSE
"5363",0.6,0.8,100,0.52,FALSE
"5364",0.6,0.8,100,0.53,FALSE
"5365",0.6,0.8,100,0.54,FALSE
"5366",0.6,0.8,100,0.55,FALSE
"5367",0.6,0.8,100,0.56,FALSE
"5368",0.6,0.8,100,0.57,FALSE
"5369",0.6,0.8,100,0.58,FALSE
"5370",0.6,0.8,100,0.59,FALSE
"5371",0.6,0.8,100,0.6,FALSE
"5372",0.6,0.8,100,0.61,FALSE
"5373",0.6,0.8,100,0.62,FALSE
"5374",0.6,0.8,100,0.63,FALSE
"5375",0.6,0.8,100,0.64,FALSE
"5376",0.6,0.8,100,0.65,FALSE
"5377",0.6,0.8,100,0.66,FALSE
"5378",0.6,0.8,100,0.67,FALSE
"5379",0.6,0.8,100,0.68,FALSE
"5380",0.6,0.8,100,0.69,FALSE
"5381",0.6,0.8,100,0.7,FALSE
"5382",0.6,0.8,100,0.71,FALSE
"5383",0.6,0.8,100,0.72,FALSE
"5384",0.6,0.8,100,0.73,FALSE
"5385",0.6,0.8,100,0.74,FALSE
"5386",0.6,0.8,100,0.75,FALSE
"5387",0.6,0.8,100,0.76,FALSE
"5388",0.6,0.8,100,0.77,FALSE
"5389",0.6,0.8,100,0.78,FALSE
"5390",0.6,0.8,100,0.79,FALSE
"5391",0.6,0.8,100,0.8,FALSE
"5392",0.6,0.8,100,0.81,FALSE
"5393",0.6,0.8,100,0.82,FALSE
"5394",0.6,0.8,100,0.83,FALSE
"5395",0.6,0.8,100,0.84,FALSE
"5396",0.6,0.8,100,0.85,FALSE
"5397",0.6,0.8,100,0.86,FALSE
"5398",0.6,0.8,100,0.87,FALSE
"5399",0.6,0.8,100,0.88,FALSE
"5400",0.6,0.8,100,0.89,FALSE
"5401",0.6,0.8,100,0.9,FALSE
"5402",0.61,0.8,100,0.01,FALSE
"5403",0.61,0.8,100,0.02,FALSE
"5404",0.61,0.8,100,0.03,FALSE
"5405",0.61,0.8,100,0.04,FALSE
"5406",0.61,0.8,100,0.05,FALSE
"5407",0.61,0.8,100,0.06,FALSE
"5408",0.61,0.8,100,0.07,FALSE
"5409",0.61,0.8,100,0.08,FALSE
"5410",0.61,0.8,100,0.09,FALSE
"5411",0.61,0.8,100,0.1,FALSE
"5412",0.61,0.8,100,0.11,FALSE
"5413",0.61,0.8,100,0.12,FALSE
"5414",0.61,0.8,100,0.13,FALSE
"5415",0.61,0.8,100,0.14,FALSE
"5416",0.61,0.8,100,0.15,FALSE
"5417",0.61,0.8,100,0.16,FALSE
"5418",0.61,0.8,100,0.17,FALSE
"5419",0.61,0.8,100,0.18,FALSE
"5420",0.61,0.8,100,0.19,FALSE
"5421",0.61,0.8,100,0.2,FALSE
"5422",0.61,0.8,100,0.21,FALSE
"5423",0.61,0.8,100,0.22,FALSE
"5424",0.61,0.8,100,0.23,FALSE
"5425",0.61,0.8,100,0.24,FALSE
"5426",0.61,0.8,100,0.25,FALSE
"5427",0.61,0.8,100,0.26,FALSE
"5428",0.61,0.8,100,0.27,FALSE
"5429",0.61,0.8,100,0.28,FALSE
"5430",0.61,0.8,100,0.29,FALSE
"5431",0.61,0.8,100,0.3,FALSE
"5432",0.61,0.8,100,0.31,FALSE
"5433",0.61,0.8,100,0.32,FALSE
"5434",0.61,0.8,100,0.33,FALSE
"5435",0.61,0.8,100,0.34,FALSE
"5436",0.61,0.8,100,0.35,FALSE
"5437",0.61,0.8,100,0.36,FALSE
"5438",0.61,0.8,100,0.37,FALSE
"5439",0.61,0.8,100,0.38,FALSE
"5440",0.61,0.8,100,0.39,FALSE
"5441",0.61,0.8,100,0.4,FALSE
"5442",0.61,0.8,100,0.41,FALSE
"5443",0.61,0.8,100,0.42,FALSE
"5444",0.61,0.8,100,0.43,FALSE
"5445",0.61,0.8,100,0.44,FALSE
"5446",0.61,0.8,100,0.45,FALSE
"5447",0.61,0.8,100,0.46,FALSE
"5448",0.61,0.8,100,0.47,FALSE
"5449",0.61,0.8,100,0.48,FALSE
"5450",0.61,0.8,100,0.49,FALSE
"5451",0.61,0.8,100,0.5,FALSE
"5452",0.61,0.8,100,0.51,FALSE
"5453",0.61,0.8,100,0.52,FALSE
"5454",0.61,0.8,100,0.53,FALSE
"5455",0.61,0.8,100,0.54,FALSE
"5456",0.61,0.8,100,0.55,FALSE
"5457",0.61,0.8,100,0.56,FALSE
"5458",0.61,0.8,100,0.57,FALSE
"5459",0.61,0.8,100,0.58,FALSE
"5460",0.61,0.8,100,0.59,FALSE
"5461",0.61,0.8,100,0.6,FALSE
"5462",0.61,0.8,100,0.61,FALSE
"5463",0.61,0.8,100,0.62,FALSE
"5464",0.61,0.8,100,0.63,FALSE
"5465",0.61,0.8,100,0.64,FALSE
"5466",0.61,0.8,100,0.65,FALSE
"5467",0.61,0.8,100,0.66,FALSE
"5468",0.61,0.8,100,0.67,FALSE
"5469",0.61,0.8,100,0.68,FALSE
"5470",0.61,0.8,100,0.69,FALSE
"5471",0.61,0.8,100,0.7,FALSE
"5472",0.61,0.8,100,0.71,FALSE
"5473",0.61,0.8,100,0.72,FALSE
"5474",0.61,0.8,100,0.73,FALSE
"5475",0.61,0.8,100,0.74,FALSE
"5476",0.61,0.8,100,0.75,FALSE
"5477",0.61,0.8,100,0.76,FALSE
"5478",0.61,0.8,100,0.77,FALSE
"5479",0.61,0.8,100,0.78,FALSE
"5480",0.61,0.8,100,0.79,FALSE
"5481",0.61,0.8,100,0.8,FALSE
"5482",0.61,0.8,100,0.81,FALSE
"5483",0.61,0.8,100,0.82,FALSE
"5484",0.61,0.8,100,0.83,FALSE
"5485",0.61,0.8,100,0.84,FALSE
"5486",0.61,0.8,100,0.85,FALSE
"5487",0.61,0.8,100,0.86,FALSE
"5488",0.61,0.8,100,0.87,FALSE
"5489",0.61,0.8,100,0.88,FALSE
"5490",0.61,0.8,100,0.89,FALSE
"5491",0.61,0.8,100,0.9,FALSE
"5492",0.62,0.8,100,0.01,FALSE
"5493",0.62,0.8,100,0.02,FALSE
"5494",0.62,0.8,100,0.03,FALSE
"5495",0.62,0.8,100,0.04,FALSE
"5496",0.62,0.8,100,0.05,FALSE
"5497",0.62,0.8,100,0.06,FALSE
"5498",0.62,0.8,100,0.07,FALSE
"5499",0.62,0.8,100,0.08,FALSE
"5500",0.62,0.8,100,0.09,FALSE
"5501",0.62,0.8,100,0.1,FALSE
"5502",0.62,0.8,100,0.11,FALSE
"5503",0.62,0.8,100,0.12,FALSE
"5504",0.62,0.8,100,0.13,FALSE
